id,tweet,task_1,label
hasoc_en_3883,yale psychiatrist bandy x lee trump state mind steadily deteriorating time resigntrump delusional psychopath add trumpisatraitor,NOT,0
hasoc_en_3884,lougehrig baberuth nyyankees murderersrow writing screenwriting tvwriting amediting amrewriting writingmusic scriptnotes scriptchat nycgratitude central park,NOT,0
hasoc_en_3885,2nd amendment rights never convicted rapist criminal shows front door take child dont think alabama,NOT,0
hasoc_en_3886,happy already committed treason right asked accepted dirtyou accepted bribe continue always corrupt lockhimup trumpcorruption trumpisatraitor impeachtrumpnow,HOF,1
hasoc_en_3887,ive said ill say im retirederrretireing really mean time somedaysoon justletgo eatingisoverated sellingthefarmandmovingtocostarica fucktrump,NOT,0
hasoc_en_3888,rain injuries poor umpiring hospitality issues censoring commentators worst world cup progress cwc19 engvwi shameonicc indvpak ausvsl,NOT,0
hasoc_en_3889,delhis 14000 docs solidarity protest west bengal colleagues doctorsfightback doctorsprotest savethedoctors,NOT,0
hasoc_en_3890,support dr sahab doctorsprotest doctorsfightback,NOT,0
hasoc_en_3891,watched doc skinheads mascot emboldened racists responsible alongside crimes resignindisgrace racist mysoginistic homophobic rapist liar traitor,HOF,1
hasoc_en_3892,since admitted would take info requires payment implying obviously since hes russia favors making payments entire presidency russianasset trumpisatraitor trumpisadisgrace pornqueenflotus pornhub,HOF,1
hasoc_en_3893,fatah shariah mortgage deception ima imajewelsfraud imajewels imascam imafraud mansoorkhan imafraudcase bangalore,NOT,0
hasoc_en_3894,zero interest playing god please dont treat us either god dog deserve respect nothing nothing less doctorsfightback,NOT,0
hasoc_en_3895,doctorsfightback angry relatives patients roughing mishandling doctors old story protest doctors counter misbehaviour bjp achieved first converting muslims vs doctors,NOT,0
hasoc_en_3896,much muslim appeasement mamta banerjee vote bank politics rights say doctors wrong outsiders cannot say muslim crowdwho attacked wrong savebengal doctorsfightback savedoctors,NOT,0
hasoc_en_3897,coronation boris 312 tory mps 124000 tory party members allowed pick next british pm country 65 million possible democracy uk longer pretend democracy borisjohnsonshouldnotbepm,NOT,0
hasoc_en_3898,fans wait 4 years time format great brainless planning venue ruined charm really wish atleast 10 matches get washed away forced reschedule abandoned match pathetic wc thid shameonicc,NOT,0
hasoc_en_3899,samiibrahim pakvsind fawadchaudhry hindusamarajyadiwas doctorsfightback boycottbankalfalah hahaha type bhikhari google search popping imran khan pics,NOT,0
hasoc_en_3900,would love company failing badly lol trump wouldnt know thriving company never owned one idiottrump lyingtrump trumpiscompromised delusionaldon,NOT,0
hasoc_en_3901,yet bring another controversy leaving poor umpiring cricket game icc focus improving standards umpiring rather whats present dhoni gloves dhonikeepstheglove,NOT,0
hasoc_en_3902,whats cost days buy medical degree islands maybe could called doctor douchebag,NOT,0
hasoc_en_3903,dickhead rushes damage control saying hed accept foreign help 2020,HOF,1
hasoc_en_3904,wondering nyt endangered situation reporting ittrumpputin awareand everything win 2020 trumpisatraitor putinspuppet,NOT,0
hasoc_en_3905,sanctuarycity proponents jennydurkan pramilajayapal jayinslee pattymurray mariacantwell must disappointed rapist illegalimmigrant fidellopez isnt democraticparty protection seattlewa,NOT,0
hasoc_en_3906,imafraud wel planned economic offense muslims mohammed monsoor khan definitely agent conspiracy bigger agency,HOF,1
hasoc_en_3907,understand really ha ha doctorsfightback,NOT,0
hasoc_en_3908,doctorsfightback mamatafrustrated high time home ministry took charge bengal bring situationn control things public expect strong hm,NOT,0
hasoc_en_3909,shameonicc icc earning billions event management level performance zero even small company manager handle events efficiently icc,NOT,0
hasoc_en_3910,gas station toilet 4540 isnt fucktrump top trend everyday,NOT,0
hasoc_en_3911,shes probably lying leaving people dont notice trump selling arms country attacked usa 911 trumptreason trumpresignnow trumpisatraitor,HOF,1
hasoc_en_3912,id believe talking anus trump notmypresident fucktrump atleastananusdoesntlie impeachtrump,NOT,0
hasoc_en_3913,squealing like stuck pig years oops guess thats exactly problem trump trumpisatraitor trumprussia trumptantrum,NOT,0
hasoc_en_3914,doctorsfightback new india agitating fraud leaders bengal cm lost mental balance amp sympathy terrorist rohingyas put entire state jeopardysavedoctors agitation also demands savebengalsavedemocracy istandwithnrs,HOF,1
hasoc_en_3915,abrandnewdayoutnow released amazing boywithluv18thwin shameonicc abrandnewdayoutnow boywithluv18thwin link takes care ground takes care remember,NOT,0
hasoc_en_3916,know absolutely one listening right murderer,NOT,0
hasoc_en_3917,liar rights make decisions behalf women infanticide kids killing border indeed murderer,NOT,0
hasoc_en_3918,informed complete utter bullshit cant stand douche bag youre fave person follow hahahaha gladly unfollow fucktrump,HOF,1
hasoc_en_3919,idiottrump claims polls fake winning every state trumpsworsethannixon,NOT,0
hasoc_en_3920,really steve isnt working big issues mean like bringing bills floor protect elections hell democracy refuse protect gop trumpisatraitor,NOT,0
hasoc_en_3921,mohamed bin salaam murderer liar iranian clerics murderers liars trump compulsiveliar cheater thief see problem bound happen,HOF,1
hasoc_en_3922,crime hit onduty police officer okay hit onduty doctor bangladesh india kolkata doctorsagainstassualt doctorsstrike doctorsfightback public,NOT,0
hasoc_en_3923,fucktrump youre disgrace doll hands,HOF,1
hasoc_en_3924,world cup 19 ban rain rain rain motherfuckerr icc shift world another country ban world cup 19 shameonicc,HOF,1
hasoc_en_3925,finds ojsimpson murderer,NOT,0
hasoc_en_3926,market crash coming sooner right 2020 election sorry trumptaxscam wont prop wall street thru election held accountable voters wish obama back clean hit impeachtrumpnow trumpisatraitor resist,NOT,0
hasoc_en_3927,shame dickhead,NOT,0
hasoc_en_3928,imitation tweet flattery eh pic bojo chimp brighten day imagine pm jesus wept toriesout dissolvetheunion indyref2 borisjohnsonshouldnotbepm time hes left,NOT,0
hasoc_en_3929,beach calling weekend already begun celebrate happyjohnmccainday trumpisatraitor votebluetosaveamerica,HOF,1
hasoc_en_3930,clear see taken part would shown moronic buffoon c4debate borisjohnsonshouldnotbepm,HOF,1
hasoc_en_3931,johnmccainday thanks fund raising promise obamacare repeal republican voters screw deciding important put first screw trump personal vendetta preciate americafirst douchebag,HOF,1
hasoc_en_3932,frozen meal line applebees entrees tyler florence special sauce douchebag next goal get blocked guy fieri,HOF,1
hasoc_en_3933,metaphorically hang incompetent overconfident xenophobe delusions grandeur give time borisjohnsonshouldnotbepm socialistanyday,HOF,1
hasoc_en_3934,billion cricket fans waited four years watch rains england shameonicc,HOF,1
hasoc_en_3935,hate politics today f business f nhs f northern ireland f struggling families f allies f country long save party deal brexit worth borisjohnsonshouldnotbepm,HOF,1
hasoc_en_3936,happy johnmccainday johnmccaindayjune14th fucktrump,NOT,0
hasoc_en_3937,dr kafeel arranged oxygen cylinders money government didnt respond brd hospitals warning regarding shortage cylinders still khan arrested court pronounced innocent ima casteist doctors media twitterati mum doctorsfightback,HOF,1
hasoc_en_3938,say gulf tonkin 2019 oh yeah oiltanker iran fucktrump impeachtrumpnow gopcangofuckthemselves,HOF,1
hasoc_en_3939,need correct action doctor fast resigned much fast need work hard save people public eyes watching fighting mass thread puplic doctorsfightback doctors doctorsprotest,NOT,0
hasoc_en_3940,stopping modi govt impose president rule west bengal doctorsfightback mamatabanarjee,NOT,0
hasoc_en_3941,benedict arnold used debt passed promotion turn traitor usai wonder reason trump use trumpisatraitor,HOF,1
hasoc_en_3942,next line tory dictatorship bojo welcomed open arms president trump despite overwhelming evidence taking class drugs borisjohnsonshouldnotbepm,HOF,1
hasoc_en_3943,hey michael dog killerheseltine think borisjohnson borisjohnsonshouldnotbepm,HOF,1
hasoc_en_3944,stopped senator ive voted three timesone time many pains dont think represent anymore 2020election first vote democrat us senate ever thursdaythoughts trumpisatraitor true ettd,HOF,1
hasoc_en_3945,shameonicc u cheated cricket fans cancel world cup,HOF,1
hasoc_en_3946,dear icc 16th june 2019 decide whether play football cricket match hona hi chaiye indvspak shameonicc,HOF,1
hasoc_en_3947,trumpkins clutching hypocrisy pearls johnmcaindayjune14th amp actually pretty greatlook resisters number 1 trending story isnt bad troll strongertogether imagine pissed gives chucklesorry sorry trumpisatraitor,HOF,1
hasoc_en_3948,trumplieseverytimehespeaks trumpsaninternationaldisgrace trumpisanationalsecuritythreat trumpisatraitor trumpisadisgrace trumpisnotabovethelaw,HOF,1
hasoc_en_3949,dear offering namaz field bigg issue wearing glove containing army logo non political non religious harming anyones sentiments objectable icc dhonikeepstheglove dhonikeepbalidaanbadgeglove wehindustani start boycottworldcup,HOF,1
hasoc_en_3950,nyt around long around long gone forgotten enemy people enemyofthepeople trumpistheenemyofthepeople trumpisatraitor trumpisafraud trumpisamoron,HOF,1
hasoc_en_3951,tonight stroke going treat doctors threatening bullying doctorsfightback,HOF,1
hasoc_en_3952,wasnt point trumpisatraitor,NOT,0
hasoc_en_3953,stop violence doctors doctorsfightback,NOT,0
hasoc_en_3954,real talk support russian sympathizer business american believe traitor assigned traitortrump reasonfortreason fucktrump deporttraitors,HOF,1
hasoc_en_3955,defeatgopin2020 dictatortrump impeachmentinquirynow impeachmenthearingsnow traitortrump treasonoustraitortrump trumpisatraitor treasonoustrump treason trump blocks three florida congresswomen visiting homestead child detention center,HOF,1
hasoc_en_3956,yes think politicians thought leadership debate bit daunting borisjohnsonshouldnotbepm bollockstoboris bollockstobrexit,HOF,1
hasoc_en_3957,icc god give today tomorrow ask us remove sacred threads worn players religions hands neck dhonikeepstheglove dhonikesaathdesh isupportdhoni,HOF,1
hasoc_en_3958,trump biggest traitor american history rt agree trumpisatraitor,HOF,1
hasoc_en_3959,cricketer put personal sponsors sticker bat cant wear balidaanbadge makes every indian proud dont work checking badges back dhoni westandwithdhoni dhonikeepstheglove,HOF,1
hasoc_en_3960,bozo happy country pm deciding much scrutiny gets less better appears ffs borisjohnsonshouldnotbepm,HOF,1
hasoc_en_3961,terrifying part 24 news cycle msm needs stop salivating 45s idiotic speeches amp nonsense hammer policy every time hes public fucktrump,HOF,1
hasoc_en_3962,much reporting devaluation gbp euro usd well currencies last 10 days borisjohnsonshouldnotbepm brexitpartyuk unionists worry scottish currency,HOF,1
hasoc_en_3963,id like challenge douchebag say face member lgbtq communitys face guess doesnt balls lots big talk someone preaching deplorable followers,HOF,1
hasoc_en_3964,fight back donnie dumps unconstitutional question new census asks citizen check citizen fucktrump,HOF,1
hasoc_en_3965,democracy amp freedom never taken granted theyre free democracy amp freedom priceless amp require protection trump trumpisatraitor trumpistheenemyofthepeople gopcoverup trumpcrimesyndicate resisters resistersforum fbrparty bluewave resistanceunited,HOF,1
hasoc_en_3966,happy john mccain day johnmcainday heres real hero looks rt show love trumpisatraitor,NOT,0
hasoc_en_3967,oh boris dickhead hue mans dark brown africans building pyramids africa created civilisation think fair say high iqs say dumb arse propaganda wearing thin wayfoh,HOF,1
hasoc_en_3968,fucktrump still please,HOF,1
hasoc_en_3969,ffs babbling youre delusional trumpsworsethannixon magastupid trumpisadisgrace trumpisatraitor,HOF,1
hasoc_en_3970,course idiottrump never called hes bad guy guys come,HOF,1
hasoc_en_3971,need stop lying go back bartender hyde abortion murderer,HOF,1
hasoc_en_3972,loser senileaf stablegenius racist rapist pervert treason resist unstablepresident,HOF,1
hasoc_en_3973,foul mouthed scum terroristnationpakistan suddenly silent indiavspakistan indvpak pakvsindia indiavspak pkmkb fathersday,HOF,1
hasoc_en_3974,clear love scandal firing sarahsanders bad call france front graves fallen maybe fired cuz amp become american heroes exposing trumpisatraitor trump trumpprotest maga,NOT,0
hasoc_en_3975,shameonicc disappointing hopeless 4 matches washed due rain cricket fans around world distressed icc selecting venue affected weather world cup tournament icc think seriously future matches,NOT,0
hasoc_en_3976,cmon vlad spill beans look scared trump trumpisatraitor impeachtrump vladimirputin cc,NOT,0
hasoc_en_3977,unpresidential president youll go history 4 year embarrassment us childish embarrassing losertrump idiotinchief idiottrump unpresidential,NOT,0
hasoc_en_3978,ken dilanian isnt everybody douchebag,NOT,0
hasoc_en_3979,shameonicc wrost world cup,NOT,0
hasoc_en_3980,well done great schedule biggest cricketing action washing due rain poor wont calm repeats awaited indopak game careful shameonicc indvpak,NOT,0
hasoc_en_3981,mamta pissed doctor someone told handwriting ligible artworks doctorsunderoppression doctorsfightback mamatalosingcontrol savebengal savethedoctors,HOF,1
